Code,row,Coded_med,Weight,Code2,Weight02
A6.2,188,Swasamrutham,2,,
A6.2,189,Sweda-Bashpa(Steam Bath),4,,
A6.2,190,Sweda-Nadi-Ekanga(medicated),1,,
A6.2,191,Sweda-PPS(Elakizhi)-Ardhanga,1,,
A6.2,192,Sweda-PPS-Sarvanga,1,,
A6.2,193,Sweda-SSPS(Navara Kizhi)-Ardhanga,1,,
A6.2,194,Tagara,1,,
A6.2,195,Thikthakam,8,,
A6.2,196,Thriphaladi,1,,
A6.2,197,Trayodasanga Guggulu,2,,
A6.2,198,Trayodasanga Guggulu DS,1,,
A6.2,199,Ulsant,3,,
A6.2,200,Ural,1,,
A6.2,201,Urtiplex,1,,
A6.2,202,Utsadana (Sarvanga),1,,
A6.2,203,Varanadi,6,,
A6.2,204,Varanasavam,1,,
A6.2,205,Vasti-Anuvasana,4,,
A6.2,206,Vasti-Greeva,1,,
A6.2,207,Vasti-Kati,2,,
A6.2,208,Vayu,3,,
A6.2,209,Vidaryadi,1,,
A6.2,210,Vilwadi,1,,
A6.2,211,Virechana-Nitya,3,,
A6.2,212,Yoga session,3,,
A6.2,213,Zeal,1,,
A6.2,214,Zeotone Gel,1,,
A7.0,1,Abhayarishtam,2,V2.0,11
A7.0,2,Ajamodadi,1,D0.0,1
A7.0,3,Akshabeejadi,1,N2.18,1
A7.0,4,Amlant,1,N2.21.0,2
A7.0,5,Amlapitta Mishrana,1,N2.21.1,1
A7.0,6,Anuloma DS,1,P5.0,6
A7.0,7,Arogyavardhini,2,B5,1
A7.0,8,Ashta,5,M2.0,6
A7.0,9,Ashtavargam,1,M10.2,1
A7.0,10,Ashwagandha,2,S3.3,1
A7.0,11,Avipathi,5,V2.10,4
A7.0,12,Brihath Thriphala,1,A4.0,1
A7.0,13,Cardimap,1,A6.0,8
A7.0,14,Cardorium Plus,1,A7.0,36
A7.0,15,Chandanadi Anjanam,1,V2.63,6
A7.0,16,Chandraprabha,3,N2.9,1
A7.0,17,Chinchadi,2,V2.2,3
A7.0,18,Chitraka Hareethaki,1,M18.11.0,1
A7.0,19,Coligo,1,V2.13,1
A7.0,20,D Nil,1,A16.0,2
A7.0,21,Decrin Plus,1,A5.0,3
A7.0,22,Dhanwantaram,6,K2.0,4
A7.0,23,Diabecon DS,5,M18.9.3,1
A7.0,24,Dologran,1,P5.4,2
A7.0,25,Draksharishtam,2,N4.50.9,1
A7.0,26,Erandasukumaram,1,A13.0,1
A7.0,27,G T,3,M10.1,2
A7.0,28,Gasex,11,A6.2,3
A7.0,29,Glukostat,2,D1.0,1
A7.0,30,Guduchi,4,S2.14,1
A7.0,31,Hinguvachadi,5,O1.4,1
A7.0,32,Haridra Khandam,1,A12.0,1
A7.0,33,Haridra,1,N4.1,1
A7.0,34,Himasagaram,1,K9.4,1
A7.0,35,Himcocid,3,J1.0,3
A7.0,36,Himcospaz,1,S14.0,4
A7.0,37,Hinguthariguna,5,M6.27,1
A7.0,38,IHC Shadanga,1,V2.23,5
A7.0,39,Indukantam,2,G9.10,1
A7.0,40,Insulan-D,1,A2.0,4
A7.0,41,Kaisora Guggulu,1,A7A.0,2
A7.0,42,Kottamchukkadi,2,K2.5,1
A7.0,43,Kusuma Abhaya,2,A1.0,2
A7.0,44,Lakshadi Guggulu,1,O1.2,1
A7.0,45,Liv 52 DS,2,S3.0,1
A7.0,46,Lumbaton,1,M5.0,1
A7.0,47,Madiphala,8,A3.0,1
A7.0,48,Mahamasha,1,S14.7,3
A7.0,49,Marma,1,S15.31,1
A7.0,50,Mishraka Sneha,1,N4.0,3
A7.0,51,Myostaal forte,2,V1.0,1
A7.0,52,Nabhi,1,P5.5,1
A7.0,53,Nasika,1,S13.11,3
A7.0,54,Nirocil,1,V5.0,4
A7.0,55,Nisa Amalaki,2,V2.56.0,1
A7.0,56,Optha,1,N5.0,1
A7.0,57,Panchakolasavam,1,U1.0,1
A7.0,58,Prabhanjanam,1,G13.0,2
A7.0,59,S G,1,V2.36,3
A7.0,60,Sadabindu,1,S16.0,3
A7.0,61,Sahacharadi,1,S14.21,5
A7.0,62,Saina,1,N4.40.20.0,1
A7.0,63,Sallaki M R,2,N4.40.19,1
A7.0,64,Sameerapanchakam,1,V5.1,1
A7.0,65,Sarasaparilla,1,K3.1,1
A7.0,66,Saribadyasavam,1,MS R1,1
A7.0,67,Shaddaranam,1,V2.8,1
A7.0,68,Shankha,1,S14.1,1
A7.0,69,Shatavari Kalpa,1,S14.19,1
A7.0,70,Shudha Guggulu,2,S4.0,2
A7.0,71,Simlim,1,G9.9,1
A7.0,72,Sinhanad Guggulu,1,k12.5,1
A7.0,73,Sooktyn,1,S1.0,1
A7.0,74,Stresscom,2,M5.1,1
A7.0,75,Sukumaram,2,G9.7,1
A7.0,76,Sunetra,1,G9.0,1
A7.0,77,Tagara,2,S2.10,1
A7.0,78,Tankan,1,N4.40.0,1
A7.0,79,Trichup,1,U2.4,1
A7.0,80,Ulsant,1,V2.75,1
A7.0,81,Ulsant-D,1,K10.38A,1
A7.0,82,Vaiswanara,1,,
A7.0,83,Vasant Kusumakar Plain,1,,
A7.0,84,Vayu,2,,
A7.0,85,Vidaryadi,1,,
A7.0,86,Vilwadi,2,,
A7.0,87,Viscovas,1,,
A7.0,88,Vrikshamla,1,,
A7.0,89,Yavakshara,2,,
A7A.0,1,Abhraloha,1,A7A.0,34
A7A.0,2,Abhyanga,8,S14.21,2
A7A.0,3,Abhyanga-Ekanga,1,V2.63,16
A7A.0,4,Abhyanga-Shiro,2,A6.0,4
A7A.0,5,Acupuncture,6,A3.0,3
A7A.0,6,Amlapitta Mishrana,2,M13.0,1
A7A.0,7,Amrutharishtam,1,M18.3,1
A7A.0,8,Anuloma DS,1,S16.10,1
A7A.0,9,Aragwadharishtam,1,k12.0,2
A7A.0,10,Arogyavardhini,1,V1.0,1
A7A.0,11,Ashta,1,K4.19,1
A7A.0,12,Ashtavargam,1,A4.0,2
A7A.0,13,Ashwagandha,7,k12.16,1
A7A.0,14,Ashwagandarishtam,1,S2.10,2
A7A.0,15,Avipathi,2,K2.0,3
A7A.0,16,Avipathikar,1,S17.0,1
A7A.0,17,Bala Thaila,2,V2.0,6
A7A.0,18,Balarishtam,1,MS G1.0,2
A7A.0,19,Bocomo,1,N2.21.0,2
A7A.0,20,Bocomo Forte,1,A12.0,1
A7A.0,21,Brahmi,4,S14.1,1
A7A.0,22,Brahmi Plain,2,J1.0,1
A7A.0,23,Brihat Vata Chintamani Gold,1,K2.5,1
A7A.0,24,Bringamalakadi,1,A1.0,1
A7A.0,25,Cardimap,2,A2.0,2
A7A.0,26,Chandraprabha,1,A7.0,2
A7A.0,27,Chinchadi,2,O1.2,1
A7A.0,28,Dadimashtaka,1,S3.0,1
A7A.0,29,Dhara-Dhanyamala-Sarvanga,3,P5.4,1
A7A.0,30,Dhara-Kashaya-Netra,1,P5.0,4
A7A.0,31,Dhara-Ksheera-Shiro,3,Anidra,3
A7A.0,32,Dhara-Taila-Shiro,5,M2.0,4
A7A.0,33,Dietetics Rounds,4,K3.0,1
A7A.0,34,Dologran,1,N2.21.1,1
A7A.0,35,Eladi,1,M18.11.0,1
A7A.0,36,Flexy,1,M5.0,1
A7A.0,37,G T,6,K9.0,2
A7A.0,38,Gandha Thaila,1,N4.0,2
A7A.0,39,Guduchi,4,A5.0,2
A7A.0,40,Haridra Khandam,1,U1.0,1
A7A.0,41,IFT,2,S13.11,1
A7A.0,42,IHC Triphala,1,S14.7,1
A7A.0,43,Indukantam,1,G6.0,1
A7A.0,44,Indukanthamritham,1,V2.16,1
A7A.0,45,Jatamansi,2,S14.19,1
A7A.0,46,Kaisora Guggulu DS,1,S2.14,1
A7A.0,47,Kanchanara Guggulu,1,G9.7,1
A7A.0,48,Karpasasthyadi,3,N2.0,1
A7A.0,49,Kasni,1,S1.0,2
A7A.0,50,Kottamchukkadi,5,K4.0,1
A7A.0,51,Ksheerabala,2,S2.0,1
A7A.0,52,Laghu Malini Vasanth,1,V2.10,3
A7A.0,53,Lakshadi Guggulu,1,V2.23,2
A7A.0,54,Lepam Ekanga,2,M10.1,1
A7A.0,55,Lepam-Sthanika,1,S16.0,3
A7A.0,56,Limiron,1,A5.2,1
A7A.0,57,Liv 52 DS,2,S18.1,1
A7A.0,58,Livomyn,1,V5.1,1
A7A.0,59,Lumbaton Plus,1,S0.0,3
A7A.0,60,Madhuyashtyadi,1,k12.5,1
A7A.0,61,Madiphala,5,B3.0,1
A7A.0,62,Mahakalyanka,1,S1A.0,1
A7A.0,63,Mahamanjishtadi,1,A5.1,1
A7A.0,64,Mahamasha,1,M10.0,2
A7A.0,65,Mahathikthakam,2,V11.10,1
A7A.0,66,Mahayogaraj Guggulu,1,V11.4,1
A7A.0,67,Manasamithra,4,,
A7A.0,68,Marma,1,,
A7A.0,69,Mentat,1,,
A7A.0,70,Moist Therapy,2,,
A7A.0,71,Myostaal forte,1,,
A7A.0,72,Myostal,1,,
A7A.0,73,Narayana,2,,
A7A.0,74,Nasya Pradamana,1,,
A7A.0,75,Nasya-Pratimarsha,1,,
A7A.0,76,Nasya,2,,
A7A.0,77,Nasyam,1,,
A7A.0,78,Neeri,1,,
A7A.0,79,Nirocil,2,,
A7A.0,80,Nisa Amalaki,1,,
A7A.0,81,Nishakathakadi,1,,
A7A.0,82,Nuro - XT,1,,
A7A.0,83,Ossigen,1,,
A7A.0,84,Padabhyanga,3,,
A7A.0,85,Palsinuron,1,,
A7A.0,86,Panamrutham,1,,
A7A.0,87,Paneeya,4,,
A7A.0,88,Pathyakshadhathryadi,1,,
A7A.0,89,Pinda,1,,
A7A.0,90,Pippalyasavam,1,,
A7A.0,91,Prunilol,1,,
A7A.0,92,Rasnaerandadi,1,,
A7A.0,93,Reosto,1,,
A7A.0,94,Rumalaya Forte,1,,
A7A.0,95,Rumastal Forte,3,,
A7A.0,96,S G,6,,
A7A.0,97,Sahacharadi,1,,
A7A.0,98,Sallaki M R,6,,
A7A.0,99,Sallaki Plus,1,,
A7A.0,100,Sallaki XT,2,,
A7A.0,101,Saraswatharishtam,1,,
A7A.0,102,Shatavari Kalpa,2,,
A7A.0,103,Sheetaprabha,1,,
A7A.0,104,Sheethasudha,1,,
A7A.0,105,Shilapravanga,1,,
A7A.0,106,Shudha Guggulu,6,,
A7A.0,107,Sireesharishtam,1,,
A7A.0,108,Sooktyn,1,,
A7A.0,109,Soothashekar Gold,1,,
A7A.0,110,Soothashekar,1,,
A7A.0,111,Stresscom,5,,
A7A.0,112,Sumenta,2,,
A7A.0,113,Susandhi Plus,1,,
A7A.0,114,Swarasa,1,,
A7A.0,115,Sweda-Bashpa(Steam Bath),1,,
A7A.0,116,Sweda-CPS (Podikizhi )-Ardhanga,1,,
A7A.0,117,Sweda-PPS(Elakizhi)-Ardhanga,1,,
A7A.0,118,Sweda-PPS(Elakizhi)-Ekanga,1,,
A7A.0,119,Sweda-PPS(Elakizhi)-Sarvanga,1,,
A7A.0,120,Sweda-PPS-Sarvanga,2,,
A7A.0,121,Sweda-SSPS(Navara Kizhi)-Netra,1,,
A7A.0,122,Sweda-Valuka-Ekanga,1,,
A7A.0,123,Tagara,10,,
A7A.0,124,Tarpanam-Netra,2,,
A7A.0,125,Tonsari,1,,
A7A.0,126,Trayodasanga Guggulu,1,,
A7A.0,127,Triphala,1,,
A7A.0,128,Triphala Guggulu,2,,
A7A.0,129,Ulsant-D,1,,
A7A.0,130,Ural,2,,
A7A.0,131,Urtiplex,1,,
A7A.0,132,Utsadana (Sarvanga),1,,
A7A.0,133,Vasaguloochyadi,1,,
A7A.0,134,Vasant Kusumakar Plain,1,,
A7A.0,135,Vasti-Anuvasana,1,,
A7A.0,136,Vasti-Asthapana-Kashaya,1,,
A7A.0,137,Vasti-Janu (Both),4,,
A7A.0,138,Vasti-Kati,2,,
A7A.0,139,Veeratharadhi,1,,
A7A.0,140,Virechana-Nitya,2,,
A7A.0,141,Vishamushti,1,,
A7A.0,142,Vrikshamla,1,,
A7A.0,143,Yoga session,4,,
A7A.0,144,Yogaraja Guggulu DS,1,,
A7A.0,145,Zeotone Gel,1,,
A7A.0,146,Zeotone Plus,1,,
A8.0,1,A Flu O Cil,1,A8.0,26
A8.0,2,Abhyanga,5,M2.0,3
A8.0,3,Abhyanga-Ardhanga,1,M5.3,1
A8.0,4,Acido-Nil,1,P5.0,4
A8.0,5,Amrutharishtam,1,k12.0,1
A8.0,6,Anuloma,1,A15.0,1
A8.0,7,Arthrojith,1,V2.0,11
A8.0,8,Ashtavargam,2,A8.4,1
A8.0,9,Ashwagandha,2,H2.0,2
A8.0,10,Ashwagandarishtam,1,V2.2,1
A8.0,11,BPMT Third Eye Threshold therapeutic,1,S16.1,1
A8.0,12,Bala,1,MS G1.0,1
A8.0,13,Bala Thaila,1,S16.10,1
A8.0,14,Balajeerakadi,1,S16.7,1
A8.0,15,Balarishtam,2,K10.8,1
A8.0,16,Balashwagandha 101 Plus,1,V2.23,6
A8.0,17,Balashwagandhadi,2,A12.0,1
A8.0,18,Brahmi Drakshadi,6,M10.1,3
A8.0,19,Brahmi,3,M18.9.0,1
A8.0,20,Brahmi Saraswathi,1,S13.11,2
A8.0,21,Brahmi Plain,3,J1.0,1
A8.0,22,Brihat Vata Chintamani Plain,1,K2.0,2
A8.0,23,Brihatyadi,1,S17.0,1
A8.0,24,Chinchadi,1,S3.3,1
A8.0,25,Dasamoolahareetaki,1,U4.0,2
A8.0,26,Dasamoola,2,M13.0,1
A8.0,27,Decrin Plus,1,V2.34.0,1
A8.0,28,Dhanadanayanadi,3,V5.1,1
A8.0,29,Dhanwantaram (101) Gel,1,V5.0,1
A8.0,30,Dhanwantaram (101),2,N2.18,1
A8.0,31,Dhanwantaram,2,K4.12,1
A8.0,32,Dhara-Dhanyamala-Sarvanga,1,A16.0,1
A8.0,33,Dhara-Taila-Shiro,2,M12.0,1
A8.0,34,Dietetics Rounds,3,V2.63,2
A8.0,35,Dologran,1,V6.0,1
A8.0,36,Drakshovin,1,A3.0,1
A8.0,37,Ekangaveera,1,S16.0,2
A8.0,38,Forestica,1,S13.23,1
A8.0,39,G T,2,V2.56.0,2
A8.0,40,Gandharvahastadi,1,,
A8.0,41,Geriforte,1,,
A8.0,42,Gokshuradi Guggulu,1,,
A8.0,43,Gorochanadi,1,,
A8.0,44,Guduchi,1,,
A8.0,45,Himasagaram,1,,
A8.0,46,Hinguvachadi,1,,
A8.0,47,IHC Apasmaranthaka,1,,
A8.0,48,IHC Jyothishmadi,3,,
A8.0,49,IHC Kampavatari,1,,
A8.0,50,Jatamansi,5,,
A8.0,51,Jeerakadhyarishtam,1,,
A8.0,52,Jyothishmadi,1,,
A8.0,53,Kalyanakam,6,,
A8.0,54,Kalyanaka KS (Varavisaladi),2,,
A8.0,55,Kokilaksha G,1,,
A8.0,56,Kompanchadi,7,,
A8.0,57,Kottamchukkadi,4,,
A8.0,58,Ksheerabala,3,,
A8.0,59,Livomyn,2,,
A8.0,60,Lohasavam,1,,
A8.0,61,Mahakalyanka,6,,
A8.0,62,Mahamasha,1,,
A8.0,63,Manasamithra,2,,
A8.0,64,Manjishtadi,1,,
A8.0,65,Marma,1,,
A8.0,66,Medohar Vidangadi Loha,1,,
A8.0,67,Mentat,2,,
A8.0,68,Mishraka Sneha,1,,
A8.0,69,Mobilization,2,,
A8.0,70,Myostal,2,,
A8.0,71,Nasika,1,,
A8.0,72,Neeri,1,,
A8.0,73,Neo,1,,
A8.0,74,Neuplex,2,,
A8.0,75,Neuron,2,,
A8.0,76,Neurotone Forte,1,,
A8.0,77,Oil Application - Ekanga,1,,
A8.0,78,Palsinuron,4,,
A8.0,79,Panchagavyam,2,,
A8.0,80,Panchamrita Loha Guggulu,2,,
A8.0,81,Panchavalkala Kashaya,1,,
A8.0,82,Paneeya,1,,
A8.0,83,Pichu-Shiro,1,,
A8.0,84,Punaranavadi,2,,
A8.0,85,Punarnavasavam,2,,
A8.0,86,Ramabana,1,,
A8.0,87,Rasarajeshwar,1,,
A8.0,88,RasnaSapthakam,1,,
A8.0,89,Rumastal Forte,1,,
A8.0,90,S G,1,,
A8.0,91,Sahacharadi,1,,
A8.0,92,Saraswatha,2,,
A8.0,93,Saraswatham,3,,
A8.0,94,Saraswatharishtam,1,,
A8.0,95,Saraswatharishtam Gold,1,,
A8.0,96,Saraswatharishtam Plain,2,,
A8.0,97,Shilapravanga Spl,1,,
A8.0,98,Shiva,1,,
A8.0,99,Smriti Sagar,2,,
A8.0,100,Snehapana,1,,
A8.0,101,Soothashekar Plain,1,,
A8.0,102,Sreekandasavam,2,,
A8.0,103,Susandhi Plus,1,,
A8.0,104,Suvarna Vasant Malati,1,,
A8.0,105,Sweda-Nadi-Sarvanga,1,,
A8.0,106,Sweda-PPS(Elakizhi)-Ekanga,1,,
A8.0,107,Sweda-PPS-Sarvanga,1,,
A8.0,108,Talekt,1,,
A8.0,109,Tantupashan,5,,
A8.0,110,Trataka,1,,
A8.0,111,Trayodasanga Guggulu,1,,
A8.0,112,Trayodasanga Guggulu DS,1,,
A8.0,113,Trimpil,1,,
A8.0,114,Triphala Guggulu,2,,
A8.0,115,Triphala,1,,
A8.0,116,Udwarthana (Sarvanga),1,,
A8.0,117,Ural,1,,
A8.0,118,V Rins,1,,
A8.0,119,Vaiswanara,1,,
A8.0,120,Vasaguloochyadi,1,,
A8.0,121,Vasarishtam,1,,
A8.0,122,Vasti-Anuvasana,1,,
A8.0,123,Vidaryadi,1,,
A8.0,124,Virechana-Nitya,1,,
A8.0,125,Yoga session,2,,
A8.0,126,Zeal,1,,
A8.0,127,Zeotone Plus,1,,
A8.4,1,Jyothishmadi,1,A8.0,1
A8.4,2,Panchagavyam,1,M2.0,1
A8.4,3,Smriti Sagar,1,M5.3,1
A8.4,4,,,P5.0,1
A8.4,5,,,k12.0,1
A8.4,6,,,A15.0,1
A8.4,7,,,V2.0,1
A8.4,8,,,A8.4,1
A8.7,1,Rasnaerandadi,1,A8.7,1
A8.7,2,Sallaki Forte,1,S13.11,1
A8.7,3,Sinduvarairandam,1,,
A8.7,4,Vatagajankush,1,,
A8.7,5,Vishamushti,1,,
A9.0,1,Abhraloha,1,A3.0,2
A9.0,2,Abhraka,1,K9.0,1
A9.0,3,Abhyanga,5,A9.0,42
A9.0,4,Abhyanga-Ekanga,1,MS G1.0,2
A9.0,5,Abhyanga-Shiro,1,V2.0,13
A9.0,6,Aloes Compound,1,N2.18,1
A9.0,7,Amlapitta Mishrana,1,B3.0,1
A9.0,8,Annabhedi Sindooram,2,G9.7,2
A9.0,9,Anu,2,V2.63,8
A9.0,10,Arogyavardhini,1,M10.1,2
A9.0,11,Aschyotanam(Prakshalanam) + Bandhana - NETRA,1,S14.7,1
A9.0,12,Ashotone,1,S14.21,3
A9.0,13,Ashta,1,P5.0,4
A9.0,14,Ashwagandha,1,S13.11,2
A9.0,15,Ashwagandarishtam,1,V2.36,2
A9.0,16,Avipathi,1,V2.23,6
A9.0,17,Balajeerakadi,1,S3.0,1
A9.0,18,Balarishtam,1,V5.1,2
A9.0,19,Bandhana,2,A9.3,1
A9.0,20,Brahmi,1,A5.0,1
A9.0,21,Brihat Vata Chintamani Plain,1,S2.0,1
A9.0,22,Brihatyadi,1,C1.0,1
A9.0,23,Cephagarine,1,S2.10,1
A9.0,24,Cervilon,1,S16.30.10,1
A9.0,25,Chandanabalalakshadi,2,M18.9.0,1
A9.0,26,Chandrakala,2,S15.36,1
A9.0,27,Chandraprabha,3,B5,1
A9.0,28,Chinchadi,3,A2.0,3
A9.0,29,Chyavanaprasam,1,S14.0,2
A9.0,30,Coligo,1,V2.10,1
A9.0,31,Cruel Plus,9,S16.20.0,1
A9.0,32,D Nil,1,A6.0,1
A9.0,33,Dasamoolahareetaki,1,G9.1,1
A9.0,34,Dasamoolakaduthrayam,1,M18.14.0,1
A9.0,35,Dasamoolarishtam,4,P2.0,2
A9.0,36,Dazzle,1,A9.2,2
A9.0,37,Dhanwantaram,2,S16.30.13,1
A9.0,38,Dhara-Dhanyamala-Sarvanga,1,V2.56.0,1
A9.0,39,Dhara-Kashaya-Ekanga,1,G9.0,2
A9.0,40,Dhara-Ksheera-Shiro,1,S14.1,1
A9.0,41,Dhara-Taila-Shiro,1,S4.0,2
A9.0,42,Dietetics Rounds,8,V2.2,1
A9.0,43,Dologran,1,G5.0,1
A9.0,44,Effecto,1,V1.0,1
A9.0,45,Ferberry,1,H2.0,1
A9.0,46,Flexy Forte,1,MS M1.0,1
A9.0,47,G T,2,A12.0,1
A9.0,48,Gandha,1,M2.0,5
A9.0,49,Garcini,1,A11.0,1
A9.0,50,Gokshuradi Guggulu DS,2,V2.8,1
A9.0,51,Guduchi,6,V5.0,1
A9.0,52,Gugguluthiktakam,7,A13.0,1
A9.0,53,Haridra,1,A13.2,1
A9.0,54,Haridra Khandam,1,V2.44,1
A9.0,55,Heeraka,5,V6.0,1
A9.0,56,Hinguvachadi,2,A9.1,2
A9.0,57,Hingula Cap,1,K2.0,1
A9.0,58,Hingwastaka,1,,
A9.0,59,IHC Guduci Fresh,1,,
A9.0,60,IHC Musta,1,,
A9.0,61,IHC Rasayana,1,,
A9.0,62,IHC Sariba,1,,
A9.0,63,IHC Yashtimadhu,1,,
A9.0,64,IHC nyagrodhadi kashaya,1,,
A9.0,65,IV Fluids,1,,
A9.0,66,Indukantam,2,,
A9.0,67,Jalookavacharana (Leech Therapy),1,,
A9.0,68,Jatamansi,1,,
A9.0,69,Jathyadi,1,,
A9.0,70,Jeerakadhyarishtam,1,,
A9.0,71,Kaisora Guggulu DS,1,,
A9.0,72,Kalyanagulam,1,,
A9.0,73,Kalyanakam,1,,
A9.0,74,Kamadugha Plain,1,,
A9.0,75,Kanchanara Guggulu DS,5,,
A9.0,76,Kanchanara Guggulu,5,,
A9.0,77,Karpooradi,1,,
A9.0,78,Kashaya,1,,
A9.0,79,Kathaka Kathiradi,1,,
A9.0,80,Kautajadi Shilajit,1,,
A9.0,81,Kottamchukkadi,1,,
A9.0,82,Ksheerabala,1,,
A9.0,83,Kumaryasavam,1,,
A9.0,84,Kusumolin,1,,
A9.0,85,Lakshadi Guggulu,3,,
A9.0,86,Lakshmi Vilas,1,,
A9.0,87,Lepam Ekanga,2,,
A9.0,88,Lepam-Sthanika,2,,
A9.0,89,Lepam-Mastaka (Forehead),1,,
A9.0,90,Liv 52 DS,1,,
A9.0,91,Liv 52,2,,
A9.0,92,Lohasavam,1,,
A9.0,93,Lumbaton Plus,1,,
A9.0,94,Madiphala,2,,
A9.0,95,Mahadhanwantharam,1,,
A9.0,96,Mahakalyanka,2,,
A9.0,97,Mahamanjishtadi,6,,
A9.0,98,Mahamasha,1,,
A9.0,99,Maharasnayogaraja Guggulu,1,,
A9.0,100,Mandoora,1,,
A9.0,101,Manjishtadi,1,,
A9.0,102,Mceaz,1,,
A9.0,103,Memorin,1,,
A9.0,104,Menosan,1,,
A9.0,105,Meshashringi,1,,
A9.0,106,Mishraka Sneha,1,,
A9.0,107,Murivenna,2,,
A9.0,108,Mustadi Marma,2,,
A9.0,109,Myostaal forte,1,,
A9.0,110,Myostal,2,,
A9.0,111,Narayana,2,,
A9.0,112,Neeleebhringadi,1,,
A9.0,113,Neuplex,1,,
A9.0,114,Neuron,1,,
A9.0,115,Neurotone Forte,2,,
A9.0,116,Niruryadi,1,,
A9.0,117,Nisa Amalaki,2,,
A9.0,118,Nisakathakadi Ks Sookshma,1,,
A9.0,119,Nishakathakadi,1,,
A9.0,120,Nuro - XT,2,,
A9.0,121,Oil Application - Ekanga,1,,
A9.0,122,Ossigen,1,,
A9.0,123,Oushadha 8,1,,
A9.0,124,Padabhyanga,1,,
A9.0,125,Palsinuron,3,,
A9.0,126,Panchathikthakam,1,,
A9.0,127,Paneeya,3,,
A9.0,128,Pathyakshadhathryadi,1,,
A9.0,129,Patrangasavam,2,,
A9.0,130,Pentaphyte P,1,,
A9.0,131,Phanta,2,,
A9.0,132,Pichu,1,,
A9.0,133,Pinda,1,,
A9.0,134,Pippalyasavam,1,,
A9.0,135,Pravala Panchamrutham Mouktik,1,,
A9.0,136,Punarnava Guggulu,2,,
A9.0,137,Punaranavadi,1,,
A9.0,138,Puritin,3,,
A9.0,139,Pushyanuga,1,,
A9.0,140,Pyroflex,1,,
A9.0,141,Raktastambhak,1,,
A9.0,142,Ramabana,1,,
A9.0,143,Rasarajeshwar,1,,
A9.0,144,Rasnadwigunapakam,1,,
A9.0,145,RasnaSapthakam,1,,
A9.0,146,Rumalaya Forte,1,,
A9.0,147,Rumastal Forte,3,,
A9.0,148,Sallaki M R,3,,
A9.0,149,Sallaki,1,,
A9.0,150,Saraswatharishtam,1,,
A9.0,151,Seka-Netra,1,,
A9.0,152,Shad Dharana DS,1,,
A9.0,153,Shankha,1,,
A9.0,154,Shatavari Kalpa,2,,
A9.0,155,Shilajith,1,,
A9.0,156,Shiva,1,,
A9.0,157,Sitophaladi,1,,
A9.0,158,Sooktyn,1,,
A9.0,159,Sudhabala,1,,
A9.0,160,Sukumaram,4,,
A9.0,161,Swarasa,1,,
A9.0,162,Sweda-Bashpa(Steam Bath),1,,
A9.0,163,Sweda-Nadi-Ekanga,1,,
A9.0,164,Sweda-PPS(Elakizhi)-Ekanga,4,,
A9.0,165,Sweda-SSPS(Navara Kizhi)-Sarvanga,3,,
A9.0,166,Tagara,1,,
A9.0,167,Tankan,1,,
A9.0,168,Tapyadi Loha,1,,
A9.0,169,Thaleesapatradi,1,,
A9.0,170,Thriphaladi,1,,
A9.0,171,Trayantiaadi,1,,
A9.0,172,Trayodasanga Guggulu,1,,
A9.0,173,Triphala Guggulu,1,,
A9.0,174,Triphala Guggulu DS,1,,
A9.0,175,Triphala,1,,
A9.0,176,Ural BPH,2,,
A9.0,177,Useera,1,,
A9.0,178,Vagbhatokta Rasapachaka,1,,
A9.0,179,Vaiswanara,1,,
A9.0,180,Varanadi,11,,
A9.0,181,Varanasavam,4,,
A9.0,182,Vasaguloochyadi,1,,
A9.0,183,Vasant Kusumakar Gold,1,,
A9.0,184,Vasarishtam,1,,
A9.0,185,Vasti-Anuvasana,3,,
A9.0,186,Vasti-Asthapana-Ksheera,1,,
A9.0,187,Vasti-Janu (Both),1,,
A9.0,188,Vasti-Kati,2,,
A9.0,189,Vidaryadi,1,,
A9.0,190,Vilwadi,1,,
A9.0,191,Vrana Prakshlana,1,,
A9.0,192,Yoga session,2,,
A9.0,193,Yoni Prakshalanam,1,,
A9.0,194,Zeotone Plus,2,,
A9.0,195,Dressing,1,,
A9.0,196,Kalka,1,,
A9.1,1,Abhyanga,1,A9.1,3
A9.1,2,Amlant,1,S14.25.0,1
A9.1,3,Ashwagandha,1,S14.0,1
A9.1,4,Catheter/Ryle's tube clensing,1,k12.17,1
A9.1,5,Chinchadi,1,A9.0,2
A9.1,6,Dietetics Rounds,2,P5.0,1
A9.1,7,Guggulupanchapalam,1,V6.0,1
A9.1,8,Heeraka,1,P2.0,1
A9.1,9,Kshara,1,V2.36,1
A9.1,10,Madiphala,1,,
A9.1,11,Padabhyanga,1,,
A9.1,12,Paneeya,1,,
A9.1,13,Sarasaparilla,1,,
A9.1,14,Shaddaranam,1,,
A9.1,15,Shatavari Kalpa,1,,
A9.1,16,Sweda-SSPS(Navara Kizhi)-Sarvanga,1,,
A9.1,17,Ural,1,,
A9.1,18,Vagbhatokta Rasapachaka,1,,
A9.1,19,Varanasavam,1,,
A9.1,20,Vasti-Anuvasana,1,,
A9.1,21,Vasti-Asthapana-Ksheera,1,,
A9.1,22,Vasti-Kati,1,,
A9.1,23,Yoga session,1,,
A9.2,1,Abhraloha,2,V2.0,5
A9.2,2,Abhayarishtam,1,A11.0,1
A9.2,3,Annabhedi Sindooram,1,A13.0,2
